id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores,c,p
108626,PAX 108626,Verde [< 180 Días],25.58054639,-100.2429694,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,64988,MEXICO
109375,PAX 109375,Verde [< 180 Días],25.81650071,-100.2380896,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66614,MEXICO
106898,PAX 106898,Verde [< 180 Días],25.75888369,-100.2396083,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66630,MEXICO
119369,PAX 119369,Verde [< 180 Días],25.75988369,-100.2386083,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66630,MEXICO
107084,PAX 107084,Verde [< 180 Días],25.72415471,-100.2395874,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66476,MEXICO
117368,PAX 117368,Verde [< 180 Días],25.6843748,-100.23574,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67150,MEXICO
116942,PAX 116942,Verde [< 180 Días],25.66195459,-100.2377005,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67175,MEXICO
115686,PAX 115686,Verde [< 180 Días],25.73300913,-100.2373786,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66475,MEXICO
116531,PAX 116531,Verde [< 180 Días],25.78155046,-100.2355197,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66637,MEXICO
118535,PAX 118535,Verde [< 180 Días],25.725583,-100.231384,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66470,MEXICO
118745,PAX 118745,Verde [< 180 Días],25.808488,-100.2276636,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66610,MEXICO
117118,PAX 117118,Verde [< 180 Días],25.66731255,-100.228318,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67170,MEXICO
117100,PAX 117100,Verde [< 180 Días],25.73380043,-100.2254639,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66478,MEXICO
118906,PAX 118906,Verde [< 180 Días],25.73480043,-100.2244639,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66478,MEXICO
117502,PAX 117502,Verde [< 180 Días],25.7887736,-100.2243943,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66609,MEXICO
117073,PAX 117073,Verde [< 180 Días],25.92918921,-100.2243464,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,65550,MEXICO
108534,PAX 108534,Verde [< 180 Días],25.66482384,-100.2131663,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67180,MEXICO
117288,PAX 117288,Verde [< 180 Días],25.66582384,-100.2121663,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67180,MEXICO
119351,PAX 119351,Verde [< 180 Días],25.66682384,-100.2111663,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67180,MEXICO
109288,PAX 109288,Verde [< 180 Días],25.67732099,-100.2137747,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67189,MEXICO
107185,PAX 107185,Verde [< 180 Días],25.71192504,-100.204257,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67112,MEXICO
118436,PAX 118436,Verde [< 180 Días],25.66999363,-100.2043813,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67198,MEXICO
107216,PAX 107216,Verde [< 180 Días],25.51198401,-100.1968979,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67303,MEXICO
116053,PAX 116053,Verde [< 180 Días],25.76403177,-100.1963648,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66645,MEXICO
106563,PAX 106563,Verde [< 180 Días],18.68574539,-100.1908768,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51500,MEXICO
107063,PAX 107063,Verde [< 180 Días],25.71945139,-100.1883586,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67113,MEXICO
117526,PAX 117526,Verde [< 180 Días],25.77286262,-100.1863047,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66600,MEXICO
118463,PAX 118463,Verde [< 180 Días],25.70769276,-100.1893571,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67115,MEXICO
106129,PAX 106129,Verde [< 180 Días],26.50997977,-100.1858617,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,65230,MEXICO
109487,PAX 109487,Verde [< 180 Días],25.6657607,-100.175702,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67190,MEXICO
116003,PAX 116003,Verde [< 180 Días],25.6667607,-100.174702,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67190,MEXICO
116042,PAX 116042,Verde [< 180 Días],25.6677607,-100.173702,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67190,MEXICO
121340,PAX 121340,Verde [< 180 Días],25.6687607,-100.172702,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67190,MEXICO
118903,PAX 118903,Verde [< 180 Días],25.65640557,-100.1795206,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67193,MEXICO
117474,PAX 117474,Verde [< 180 Días],25.72486618,-100.1747252,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66649,MEXICO
117477,PAX 117477,Verde [< 180 Días],25.72586618,-100.1737252,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66649,MEXICO
115701,PAX 115701,Verde [< 180 Días],25.769642,-100.1737278,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66603,MEXICO
119465,PAX 119465,Verde [< 180 Días],25.72992007,-100.1682353,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66648,MEXICO
106907,PAX 106907,Verde [< 180 Días],25.89677949,-100.1691439,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,65760,MEXICO
107007,PAX 107007,Verde [< 180 Días],25.6287265,-100.1664954,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67288,MEXICO
107755,PAX 107755,Verde [< 180 Días],25.65425945,-100.1667219,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67195,MEXICO
106258,PAX 106258,Verde [< 180 Días],25.76127983,-100.1570975,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66646,MEXICO
108438,PAX 108438,Verde [< 180 Días],25.76227983,-100.1560975,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66646,MEXICO
108883,PAX 108883,Verde [< 180 Días],25.66377867,-100.1600298,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67205,MEXICO
106661,PAX 106661,Verde [< 180 Días],18.90508031,-100.1584855,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51415,MEXICO
117371,PAX 117371,Verde [< 180 Días],17.00248879,-100.1554427,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,40984,MEXICO
105291,PAX 105291,Verde [< 180 Días],18.91163049,-100.14521,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51400,MEXICO
120666,PAX 120666,Verde [< 180 Días],25.6290265,-100.1493954,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67280,MEXICO
121581,PAX 121581,Verde [< 180 Días],25.6300265,-100.1483954,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67280,MEXICO
105409,PAX 105409,Verde [< 180 Días],25.71226195,-100.1480613,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66647,MEXICO
105907,PAX 105907,Verde [< 180 Días],25.71326195,-100.1470613,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66647,MEXICO
106862,PAX 106862,Verde [< 180 Días],25.71426195,-100.1460613,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66647,MEXICO
119984,PAX 119984,Verde [< 180 Días],25.71526195,-100.1450613,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66647,MEXICO
119730,PAX 119730,Verde [< 180 Días],25.79488497,-100.1481115,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66616,MEXICO
105668,PAX 105668,Verde [< 180 Días],18.89972491,-100.1446134,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51412,MEXICO
107212,PAX 107212,Verde [< 180 Días],20.18862505,-100.1432438,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76850,MEXICO
105366,PAX 105366,Verde [< 180 Días],19.2281849,-100.1416109,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51217,MEXICO
108151,PAX 108151,Verde [< 180 Días],25.66970506,-100.142111,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67200,MEXICO
105828,PAX 105828,Verde [< 180 Días],25.7515138,-100.1410882,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66643,MEXICO
105859,PAX 105859,Verde [< 180 Días],25.85226543,-100.1329272,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,65776,MEXICO
117377,PAX 117377,Verde [< 180 Días],19.3785188,-100.1324797,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,51000,MEXICO
116078,PAX 116078,Verde [< 180 Días],19.19465059,-100.1259184,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51200,MEXICO
117189,PAX 117189,Verde [< 180 Días],19.19565059,-100.1249184,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,51200,MEXICO
108754,PAX 108754,Verde [< 180 Días],25.63843709,-100.1246826,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67275,MEXICO
119101,PAX 119101,Verde [< 180 Días],25.88825815,-100.1203434,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,65750,MEXICO
116944,PAX 116944,Verde [< 180 Días],25.64827694,-100.1151081,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67250,MEXICO
117266,PAX 117266,Verde [< 180 Días],25.64927694,-100.1141081,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67250,MEXICO
120154,PAX 120154,Verde [< 180 Días],25.65027694,-100.1131081,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67250,MEXICO
120618,PAX 120618,Verde [< 180 Días],25.65127694,-100.1121081,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67250,MEXICO
121286,PAX 121286,Verde [< 180 Días],25.65227694,-100.1111081,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67250,MEXICO
105948,PAX 105948,Verde [< 180 Días],25.74929225,-100.1160569,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66673,MEXICO
105557,PAX 105557,Verde [< 180 Días],24.82062794,-100.1068484,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67850,MEXICO
121274,PAX 121274,Verde [< 180 Días],25.66519646,-100.1025834,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67267,MEXICO
116721,PAX 116721,Verde [< 180 Días],25.72943228,-100.0942237,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66670,MEXICO
106722,PAX 106722,Verde [< 180 Días],19.25830068,-100.0877664,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,51046,MEXICO
105931,PAX 105931,Verde [< 180 Días],25.79659582,-100.0867116,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,66650,MEXICO
107428,PAX 107428,Verde [< 180 Días],25.63738288,-100.0865099,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67262,MEXICO
105243,PAX 105243,Verde [< 180 Días],25.63859023,-100.0813658,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67265,MEXICO
119920,PAX 119920,Verde [< 180 Días],25.63959023,-100.0803658,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67265,MEXICO
107144,PAX 107144,Verde [< 180 Días],25.65100208,-100.0831396,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67254,MEXICO
107503,PAX 107503,Verde [< 180 Días],25.65200208,-100.0821396,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67254,MEXICO
105979,PAX 105979,Verde [< 180 Días],21.8515,-100.0682,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,79664,MEXICO
108441,PAX 108441,Verde [< 180 Días],21.9478,-100.0522,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,79656,MEXICO
117120,PAX 117120,Verde [< 180 Días],25.87650676,-100.0318722,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,66700,MEXICO
117257,PAX 117257,Verde [< 180 Días],25.28457055,-100.0173298,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67350,MEXICO
121019,PAX 121019,Verde [< 180 Días],25.28557055,-100.0163298,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67350,MEXICO
109114,PAX 109114,Verde [< 180 Días],21.94392186,-100.0162028,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,79650,MEXICO
117193,PAX 117193,Verde [< 180 Días],25.5793204,-100.0116994,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67485,MEXICO
109314,PAX 109314,Verde [< 180 Días],19.91040446,-100.0089049,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,50400,MEXICO
108942,PAX 108942,Verde [< 180 Días],21.92278884,-99.99656529,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,79620,MEXICO
115994,PAX 115994,Verde [< 180 Días],21.92378884,-99.99556529,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,79620,MEXICO
119259,PAX 119259,Verde [< 180 Días],20.46054377,-99.99515265,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76808,MEXICO
106641,PAX 106641,Verde [< 180 Días],20.41182865,-99.99291089,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76803,MEXICO
108006,PAX 108006,Verde [< 180 Días],20.41282865,-99.99191089,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76803,MEXICO
108886,PAX 108886,Verde [< 180 Días],20.41382865,-99.99091089,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76803,MEXICO
109519,PAX 109519,Verde [< 180 Días],20.41482865,-99.98991089,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76803,MEXICO
118550,PAX 118550,Verde [< 180 Días],20.41582865,-99.98891089,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76803,MEXICO
120467,PAX 120467,Verde [< 180 Días],20.41682865,-99.98791089,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76803,MEXICO
105969,PAX 105969,Verde [< 180 Días],20.39312396,-99.99194368,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76800,MEXICO
107400,PAX 107400,Verde [< 180 Días],20.39412396,-99.99094368,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76800,MEXICO
109204,PAX 109204,Verde [< 180 Días],20.39512396,-99.98994368,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76800,MEXICO
105930,PAX 105930,Verde [< 180 Días],20.38431028,-99.99377736,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76807,MEXICO
105804,PAX 105804,Verde [< 180 Días],20.38531028,-99.99277736,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76807,MEXICO
106852,PAX 106852,Verde [< 180 Días],20.38631028,-99.99177736,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76807,MEXICO
106976,PAX 106976,Verde [< 180 Días],20.38731028,-99.99077736,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76807,MEXICO
115590,PAX 115590,Verde [< 180 Días],20.38831028,-99.98977736,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76807,MEXICO
120173,PAX 120173,Verde [< 180 Días],20.38931028,-99.98877736,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76807,MEXICO
107678,PAX 107678,Verde [< 180 Días],20.45740374,-99.99292346,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76810,MEXICO
105666,PAX 105666,Verde [< 180 Días],21.93307839,-99.98893956,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,79610,MEXICO
117119,PAX 117119,Verde [< 180 Días],25.60012496,-99.98799388,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67483,MEXICO
119328,PAX 119328,Verde [< 180 Días],25.60112496,-99.98699388,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,67483,MEXICO
119959,PAX 119959,Verde [< 180 Días],19.8564,-99.9819,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,50423,MEXICO
121954,PAX 121954,Verde [< 180 Días],17.79489543,-99.97806505,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39130,MEXICO
107759,PAX 107759,Verde [< 180 Días],20.38572704,-99.9686602,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76806,MEXICO
108493,PAX 108493,Verde [< 180 Días],20.38672704,-99.9676602,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76806,MEXICO
114747,PAX 114747,Verde [< 180 Días],20.51891275,-99.96514412,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76774,MEXICO
105774,PAX 105774,Verde [< 180 Días],20.40377551,-99.95539549,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76804,MEXICO
107454,PAX 107454,Verde [< 180 Días],20.40477551,-99.95439549,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76804,MEXICO
109119,PAX 109119,Verde [< 180 Días],20.40577551,-99.95339549,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76804,MEXICO
119293,PAX 119293,Verde [< 180 Días],20.40677551,-99.95239549,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76804,MEXICO
106942,PAX 106942,Verde [< 180 Días],16.89441,-99.95962895,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39900,MEXICO
106870,PAX 106870,Verde [< 180 Días],20.3921479,-99.95867782,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76835,MEXICO
105981,PAX 105981,Verde [< 180 Días],20.38811987,-99.94653067,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76805,MEXICO
106784,PAX 106784,Verde [< 180 Días],20.38911987,-99.94553067,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76805,MEXICO
107240,PAX 107240,Verde [< 180 Días],20.39011987,-99.94453067,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76805,MEXICO
108725,PAX 108725,Verde [< 180 Días],20.39111987,-99.94353067,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76805,MEXICO
108792,PAX 108792,Verde [< 180 Días],20.39211987,-99.94253067,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76805,MEXICO
108996,PAX 108996,Verde [< 180 Días],20.39311987,-99.94153067,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76805,MEXICO
117360,PAX 117360,Verde [< 180 Días],20.39411987,-99.94053067,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76805,MEXICO
107033,PAX 107033,Verde [< 180 Días],20.34041559,-99.9281447,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76830,MEXICO
107644,PAX 107644,Verde [< 180 Días],20.34141559,-99.9271447,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76830,MEXICO
108992,PAX 108992,Verde [< 180 Días],20.4973279,-99.92889664,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76775,MEXICO
109501,PAX 109501,Verde [< 180 Días],16.86523582,-99.92191796,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39460,MEXICO
121792,PAX 121792,Verde [< 180 Días],19.81847717,-99.91335184,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,50486,MEXICO
108060,PAX 108060,Verde [< 180 Días],16.87077886,-99.90301474,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39550,MEXICO
108948,PAX 108948,Verde [< 180 Días],16.850147,-99.907764,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39302,MEXICO
115473,PAX 115473,Verde [< 180 Días],16.85774455,-99.89935787,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39300,MEXICO
115816,PAX 115816,Verde [< 180 Días],20.52094185,-99.90415802,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76753,MEXICO
105516,PAX 105516,Verde [< 180 Días],16.87031513,-99.9006253,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39560,MEXICO
107770,PAX 107770,Verde [< 180 Días],16.86460683,-99.90352082,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39470,MEXICO
106770,PAX 106770,Verde [< 180 Días],16.87283763,-99.90200745,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39530,MEXICO
107750,PAX 107750,Verde [< 180 Días],20.53018643,-99.89955301,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76790,MEXICO
108118,PAX 108118,Verde [< 180 Días],16.88075799,-99.89952568,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39510,MEXICO
108241,PAX 108241,Verde [< 180 Días],16.88175799,-99.89852568,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39510,MEXICO
105739,PAX 105739,Verde [< 180 Días],19.80846946,-99.89222812,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,50456,MEXICO
107296,PAX 107296,Verde [< 180 Días],20.5229196,-99.89476922,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76750,MEXICO
107800,PAX 107800,Verde [< 180 Días],20.5239196,-99.89376922,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76750,MEXICO
109136,PAX 109136,Verde [< 180 Días],20.5249196,-99.89276922,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76750,MEXICO
109305,PAX 109305,Verde [< 180 Días],20.5259196,-99.89176922,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76750,MEXICO
115550,PAX 115550,Verde [< 180 Días],20.5269196,-99.89076922,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76750,MEXICO
119240,PAX 119240,Verde [< 180 Días],20.5279196,-99.88976922,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,76750,MEXICO
116778,PAX 116778,Verde [< 180 Días],16.86227276,-99.89418188,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39573,MEXICO
115555,PAX 115555,Verde [< 180 Días],20.51313096,-99.88246075,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76755,MEXICO
107140,PAX 107140,Verde [< 180 Días],16.85994911,-99.88087334,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39450,MEXICO
119767,PAX 119767,Verde [< 180 Días],19.80201806,-99.87011867,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,50450,MEXICO
106913,PAX 106913,Verde [< 180 Días],16.87208559,-99.8628984,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39650,MEXICO
115666,PAX 115666,Verde [< 180 Días],16.88433945,-99.85039667,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39730,MEXICO
105474,PAX 105474,Verde [< 180 Días],16.85497221,-99.84755358,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39850,MEXICO
106302,PAX 106302,Verde [< 180 Días],16.85597221,-99.84655358,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39850,MEXICO
119265,PAX 119265,Verde [< 180 Días],16.85697221,-99.84555358,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39850,MEXICO
121750,PAX 121750,Verde [< 180 Días],16.85797221,-99.84455358,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39850,MEXICO
112046,PAX 112046,Verde [< 180 Días],19.95409065,-99.844275,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,50300,MEXICO
107348,PAX 107348,Verde [< 180 Días],16.91205454,-99.83177793,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39700,MEXICO
117013,PAX 117013,Verde [< 180 Días],16.91305454,-99.83077793,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39700,MEXICO
118837,PAX 118837,Verde [< 180 Días],16.91405454,-99.82977793,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39700,MEXICO
108237,PAX 108237,Verde [< 180 Días],25.20620806,-99.83000685,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67528,MEXICO
108271,PAX 108271,Verde [< 180 Días],25.20720806,-99.82900685,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67528,MEXICO
106933,PAX 106933,Verde [< 180 Días],25.19985292,-99.82917539,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,67520,MEXICO
119103,PAX 119103,Verde [< 180 Días],19.28585043,-99.82458713,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,51361,MEXICO
120603,PAX 120603,Verde [< 180 Días],16.90454335,-99.81550538,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,39715,MEXICO
108524,PAX 108524,Verde [< 180 Días],16.87354918,-99.81897888,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39790,MEXICO
107673,PAX 107673,Verde [< 180 Días],16.81881818,-99.81576383,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39898,MEXICO
106212,PAX 106212,Verde [< 180 Días],16.8564581,-99.80806104,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39810,MEXICO
109623,PAX 109623,Verde [< 180 Días],16.8574581,-99.80706104,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39810,MEXICO
105601,PAX 105601,Verde [< 180 Días],20.69917372,-99.81444871,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,76500,MEXICO
108950,PAX 108950,Verde [< 180 Días],16.90971615,-99.81466812,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,39714,MEXICO
