id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores
39365,PAX 39365,3. Naranja,27.05727319,-106.1772882,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10466,PAX 10466,3. Naranja,28.70394052,-106.1385295,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
66851,PAX 66851,3. Naranja,28.70494052,-106.1375295,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
66990,PAX 66990,3. Naranja,28.70594052,-106.1365295,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
76570,PAX 76570,3. Naranja,28.70694052,-106.1355295,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
77872,PAX 77872,3. Naranja,28.70794052,-106.1345295,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
79949,PAX 79949,3. Naranja,28.63033581,-106.1308573,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
60106,PAX 60106,3. Naranja,28.73779701,-106.1292315,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
18189,PAX 18189,3. Naranja,28.7262725,-106.1161283,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
59956,PAX 59956,3. Naranja,28.7272725,-106.1151283,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
6926,PAX 6926,3. Naranja,28.67702341,-106.1070881,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10270,PAX 10270,3. Naranja,28.67802341,-106.1060881,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
62196,PAX 62196,3. Naranja,28.67902341,-106.1050881,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
89435,PAX 89435,3. Naranja,28.68266784,-106.1078251,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
1865,PAX 1865,3. Naranja,28.69221655,-106.1025963,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
53733,PAX 53733,3. Naranja,28.69321655,-106.1015963,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
1687,PAX 1687,3. Naranja,28.61783954,-106.1035663,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
40184,PAX 40184,3. Naranja,28.61883954,-106.1025663,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44070,PAX 44070,3. Naranja,28.61983954,-106.1015663,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
72608,PAX 72608,3. Naranja,28.59289155,-106.1033655,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
7594,PAX 7594,3. Naranja,28.64611565,-106.097986,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
32189,PAX 32189,3. Naranja,28.61058102,-106.0960364,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
9616,PAX 9616,3. Naranja,28.72095771,-106.094837,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
34302,PAX 34302,3. Naranja,28.72195771,-106.093837,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
39847,PAX 39847,3. Naranja,28.62633238,-106.0875462,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
32325,PAX 32325,3. Naranja,28.62912289,-106.0848805,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
34279,PAX 34279,3. Naranja,28.64600388,-106.0709978,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
49788,PAX 49788,3. Naranja,28.64700388,-106.0699978,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
68611,PAX 68611,3. Naranja,28.64800388,-106.0689978,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
74160,PAX 74160,3. Naranja,28.64900388,-106.0679978,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
21978,PAX 21978,3. Naranja,28.62156003,-106.0626654,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
58165,PAX 58165,3. Naranja,28.62256003,-106.0616654,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
89598,PAX 89598,3. Naranja,28.62356003,-106.0606654,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
32103,PAX 32103,3. Naranja,28.61029015,-106.0509367,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
32013,PAX 32013,3. Naranja,28.61478765,-106.0374849,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
20335,PAX 20335,3. Naranja,28.61001734,-106.0171739,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
18111,PAX 18111,3. Naranja,28.66652315,-106.0161537,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
17558,PAX 17558,3. Naranja,28.66752315,-106.0151537,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
32007,PAX 32007,3. Naranja,28.66691688,-105.9911517,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
38910,PAX 38910,3. Naranja,22.99327923,-105.8612088,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
70051,PAX 70051,3. Naranja,22.824335,-105.77852,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
30040,PAX 30040,3. Naranja,22.8344231,-105.7764591,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
39201,PAX 39201,3. Naranja,26.93970634,-105.6902758,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
18844,PAX 18844,3. Naranja,26.92198693,-105.6799413,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
87438,PAX 87438,3. Naranja,26.92298693,-105.6789413,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
88343,PAX 88343,3. Naranja,26.92398693,-105.6779413,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
2225,PAX 2225,3. Naranja,26.94776224,-105.6806165,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
22112,PAX 22112,3. Naranja,26.94876224,-105.6796165,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
70228,PAX 70228,3. Naranja,26.91647557,-105.6792638,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
5566,PAX 5566,3. Naranja,26.91713102,-105.6726886,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
7136,PAX 7136,3. Naranja,26.91813102,-105.6716886,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
8418,PAX 8418,3. Naranja,26.91913102,-105.6706886,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10257,PAX 10257,3. Naranja,22.39569715,-105.5315432,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
25206,PAX 25206,3. Naranja,20.79619565,-105.4723626,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
85123,PAX 85123,3. Naranja,28.17627084,-105.4650013,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
13615,PAX 13615,3. Naranja,28.16515976,-105.4654349,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
4,PAX 4,3. Naranja,28.15704512,-105.4642578,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
18358,PAX 18358,3. Naranja,28.1604592,-105.4586883,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
72999,PAX 72999,3. Naranja,25.04811625,-105.4237041,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
834,PAX 834,3. Naranja,22.47759982,-105.3836332,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44530,PAX 44530,3. Naranja,23.77952575,-105.3690174,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
18785,PAX 18785,3. Naranja,20.76002446,-105.3345093,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
21153,PAX 21153,3. Naranja,21.54365267,-105.2868574,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10091,PAX 10091,3. Naranja,21.86646467,-105.2797502,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
5046,PAX 5046,3. Naranja,20.71800708,-105.2779373,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
38813,PAX 38813,3. Naranja,20.71900708,-105.2769373,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
59803,PAX 59803,3. Naranja,20.72000708,-105.2759373,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
60496,PAX 60496,3. Naranja,20.72100708,-105.2749373,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
38824,PAX 38824,3. Naranja,20.67204888,-105.248528,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
26336,PAX 26336,3. Naranja,20.6540853,-105.235861,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
20,PAX 20,3. Naranja,20.65962102,-105.2325722,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
16472,PAX 16472,3. Naranja,20.61302687,-105.2306781,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
7093,PAX 7093,3. Naranja,20.66007659,-105.2294454,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
9155,PAX 9155,3. Naranja,20.63244713,-105.2250304,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
7486,PAX 7486,3. Naranja,20.6629886,-105.2084652,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
15259,PAX 15259,3. Naranja,20.6639886,-105.2074652,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
32379,PAX 32379,3. Naranja,20.6649886,-105.2064652,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
38795,PAX 38795,3. Naranja,20.62880352,-105.2111461,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
12134,PAX 12134,3. Naranja,21.81745687,-105.2106424,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10301,PAX 10301,3. Naranja,21.80852218,-105.2067418,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
70787,PAX 70787,3. Naranja,27.71653028,-105.1956148,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
93431,PAX 93431,3. Naranja,20.80088908,-105.1950612,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
58950,PAX 58950,3. Naranja,27.66223489,-105.1790347,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
39460,PAX 39460,3. Naranja,27.67179024,-105.1785339,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
72162,PAX 72162,3. Naranja,27.69050518,-105.174343,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
72167,PAX 72167,3. Naranja,27.69150518,-105.173343,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
86658,PAX 86658,3. Naranja,27.69250518,-105.172343,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
39560,PAX 39560,3. Naranja,27.678035,-105.1719079,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
74377,PAX 74377,3. Naranja,26.73755424,-105.1596009,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
24300,PAX 24300,3. Naranja,26.7375387,-105.1595506,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
26932,PAX 26932,3. Naranja,26.7385387,-105.1585506,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10414,PAX 10414,3. Naranja,24.88413559,-105.0713022,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
56775,PAX 56775,3. Naranja,24.88513559,-105.0703022,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
65432,PAX 65432,3. Naranja,39.679,-104.9631,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
80458,PAX 80458,3. Naranja,27.1285599,-104.9135062,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
5331,PAX 5331,3. Naranja,21.5082625,-104.9073185,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
65291,PAX 65291,3. Naranja,21.51670187,-104.9011846,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
5455,PAX 5455,3. Naranja,21.23815304,-104.8999254,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
3195,PAX 3195,3. Naranja,21.44910629,-104.8936861,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
6784,PAX 6784,3. Naranja,21.5110861,-104.8922148,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
12108,PAX 12108,3. Naranja,21.5120861,-104.8912148,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31777,PAX 31777,3. Naranja,21.5130861,-104.8902148,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
71421,PAX 71421,3. Naranja,21.5140861,-104.8892148,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
49417,PAX 49417,3. Naranja,21.49770984,-104.8880616,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46553,PAX 46553,3. Naranja,21.53110715,-104.8888552,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
16281,PAX 16281,3. Naranja,21.48149659,-104.8882928,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
30262,PAX 30262,3. Naranja,21.48249659,-104.8872928,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
47158,PAX 47158,3. Naranja,21.48349659,-104.8862928,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
49914,PAX 49914,3. Naranja,21.48449659,-104.8852928,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
69676,PAX 69676,3. Naranja,21.48549659,-104.8842928,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
34446,PAX 34446,3. Naranja,21.50004349,-104.8768717,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
16331,PAX 16331,3. Naranja,21.47327187,-104.8752523,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
23976,PAX 23976,3. Naranja,21.47427187,-104.8742523,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
29661,PAX 29661,3. Naranja,21.47527187,-104.8732523,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
14072,PAX 14072,3. Naranja,21.51608366,-104.8721848,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
12751,PAX 12751,3. Naranja,21.48011129,-104.8715154,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
24115,PAX 24115,3. Naranja,21.48111129,-104.8705154,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46473,PAX 46473,3. Naranja,21.48211129,-104.8695154,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
67859,PAX 67859,3. Naranja,21.48311129,-104.8685154,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
36273,PAX 36273,3. Naranja,21.6067148,-104.8330865,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
136,PAX 136,3. Naranja,21.45105358,-104.8191797,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
15867,PAX 15867,3. Naranja,19.22512269,-104.7033542,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
71287,PAX 71287,3. Naranja,24.00312634,-104.6843363,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44186,PAX 44186,3. Naranja,23.99728943,-104.6818525,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
4310,PAX 4310,3. Naranja,24.04751183,-104.6783503,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
14020,PAX 14020,3. Naranja,24.04851183,-104.6773503,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
9607,PAX 9607,3. Naranja,24.00187699,-104.6769905,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
91633,PAX 91633,3. Naranja,24.02592709,-104.6748913,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44668,PAX 44668,3. Naranja,24.04217261,-104.6714723,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
16487,PAX 16487,3. Naranja,24.01390638,-104.6524452,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
21188,PAX 21188,3. Naranja,24.01490638,-104.6514452,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31830,PAX 31830,3. Naranja,24.01590638,-104.6504452,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31879,PAX 31879,3. Naranja,24.01690638,-104.6494452,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
11230,PAX 11230,3. Naranja,24.02976393,-104.6409889,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44354,PAX 44354,3. Naranja,24.04940743,-104.6445749,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
70500,PAX 70500,3. Naranja,24.00496507,-104.6398241,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
34651,PAX 34651,3. Naranja,24.05289902,-104.6395586,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
43892,PAX 43892,3. Naranja,24.04513043,-104.6352984,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31468,PAX 31468,3. Naranja,24.05850543,-104.6254119,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
43776,PAX 43776,3. Naranja,24.05950543,-104.6244119,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
765,PAX 765,3. Naranja,24.04591456,-104.6217938,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31860,PAX 31860,3. Naranja,24.04691456,-104.6207938,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
35457,PAX 35457,3. Naranja,24.04791456,-104.6197938,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44287,PAX 44287,3. Naranja,24.04891456,-104.6187938,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44171,PAX 44171,3. Naranja,24.04991456,-104.6177938,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10383,PAX 10383,3. Naranja,24.01223875,-104.6233622,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
15088,PAX 15088,3. Naranja,24.03662611,-104.6227445,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31871,PAX 31871,3. Naranja,24.06342259,-104.5989281,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10115,PAX 10115,3. Naranja,24.06113759,-104.5894925,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
35832,PAX 35832,3. Naranja,21.33120785,-104.5891409,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
31528,PAX 31528,3. Naranja,24.06570282,-104.5865958,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
30908,PAX 30908,3. Naranja,29.55364425,-104.4181622,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
41280,PAX 41280,3. Naranja,23.57216483,-104.3709991,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
1610,PAX 1610,3. Naranja,19.77457803,-104.3601969,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
56987,PAX 56987,3. Naranja,19.77557803,-104.3591969,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10940,PAX 10940,3. Naranja,19.12279249,-104.3559337,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
14400,PAX 14400,3. Naranja,19.13593915,-104.3510641,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
62919,PAX 62919,3. Naranja,19.12994434,-104.3410911,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
70549,PAX 70549,3. Naranja,19.13094434,-104.3400911,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46538,PAX 46538,3. Naranja,19.14886696,-104.3366748,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
56536,PAX 56536,3. Naranja,19.11507103,-104.3325526,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46423,PAX 46423,3. Naranja,24.40491866,-104.3223076,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
64709,PAX 64709,3. Naranja,24.4019807,-104.3179279,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
44876,PAX 44876,3. Naranja,19.05523542,-104.3035623,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
73323,PAX 73323,3. Naranja,19.09305228,-104.3018086,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
14012,PAX 14012,3. Naranja,19.058303,-104.2608214,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
14019,PAX 14019,3. Naranja,19.059303,-104.2598214,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
5486,PAX 5486,3. Naranja,19.22323322,-104.2389007,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
2825,PAX 2825,3. Naranja,24.43670186,-104.1246434,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
34533,PAX 34533,3. Naranja,23.73472731,-103.9831676,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
94526,PAX 94526,3. Naranja,23.72497288,-103.971072,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
66240,PAX 66240,3. Naranja,18.91680485,-103.8824941,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28125,PAX 28125,3. Naranja,18.92387429,-103.8744051,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
40520,PAX 40520,3. Naranja,18.92487429,-103.8734051,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
60350,PAX 60350,3. Naranja,18.92587429,-103.8724051,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
33931,PAX 33931,3. Naranja,25.11177718,-103.787805,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28771,PAX 28771,3. Naranja,19.255969,-103.7624583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28096,PAX 28096,3. Naranja,19.256969,-103.7614583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28105,PAX 28105,3. Naranja,19.257969,-103.7604583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28109,PAX 28109,3. Naranja,19.258969,-103.7594583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28133,PAX 28133,3. Naranja,19.259969,-103.7584583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
28141,PAX 28141,3. Naranja,19.260969,-103.7574583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46594,PAX 46594,3. Naranja,19.261969,-103.7564583,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
79505,PAX 79505,3. Naranja,19.94720157,-103.7562848,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
717,PAX 717,3. Naranja,19.25393128,-103.7559688,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10717,PAX 10717,3. Naranja,19.25493128,-103.7549688,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
22772,PAX 22772,3. Naranja,19.25593128,-103.7539688,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
25065,PAX 25065,3. Naranja,19.27619624,-103.7468716,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
58693,PAX 58693,3. Naranja,19.27719624,-103.7458716,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
85337,PAX 85337,3. Naranja,19.23503273,-103.7455429,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10193,PAX 10193,3. Naranja,19.28716472,-103.7318353,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
29293,PAX 29293,3. Naranja,19.28816472,-103.7308353,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
27827,PAX 27827,3. Naranja,19.28916472,-103.7298353,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
27833,PAX 27833,3. Naranja,19.29016472,-103.7288353,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
75022,PAX 75022,3. Naranja,19.27658429,-103.7314771,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46099,PAX 46099,3. Naranja,19.24392251,-103.7269527,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46103,PAX 46103,3. Naranja,19.24492251,-103.7259527,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46073,PAX 46073,3. Naranja,19.26100918,-103.7282875,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
27203,PAX 27203,3. Naranja,19.23365705,-103.7140863,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
68754,PAX 68754,3. Naranja,19.26304048,-103.7137947,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
1617,PAX 1617,3. Naranja,19.23521024,-103.7089292,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
18209,PAX 18209,3. Naranja,19.2323728,-103.6941449,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
73206,PAX 73206,3. Naranja,19.2333728,-103.6931449,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
42028,PAX 42028,3. Naranja,20.65692243,-103.6920359,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
54228,PAX 54228,3. Naranja,20.65792243,-103.6910359,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
4047,PAX 4047,3. Naranja,23.6458818,-103.6385732,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
70,PAX 70,3. Naranja,25.53426378,-103.5306956,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
3108,PAX 3108,3. Naranja,25.53526378,-103.5296956,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
40849,PAX 40849,3. Naranja,25.57981506,-103.5263895,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
77965,PAX 77965,3. Naranja,25.55897413,-103.5215034,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
54984,PAX 54984,3. Naranja,25.56484288,-103.4999222,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
65565,PAX 65565,3. Naranja,25.56584288,-103.4989222,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
3176,PAX 3176,3. Naranja,25.55916711,-103.4809932,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
15712,PAX 15712,3. Naranja,19.7171054,-103.4747277,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
10749,PAX 10749,3. Naranja,20.79456948,-103.4727461,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
12753,PAX 12753,3. Naranja,20.79556948,-103.4717461,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
45390,PAX 45390,3. Naranja,20.79656948,-103.4707461,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
76730,PAX 76730,3. Naranja,20.79756948,-103.4697461,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
77583,PAX 77583,3. Naranja,20.79856948,-103.4687461,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
54224,PAX 54224,3. Naranja,19.67936021,-103.469438,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
45937,PAX 45937,3. Naranja,20.81319409,-103.4684817,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
16266,PAX 16266,3. Naranja,20.63587048,-103.4654899,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
65663,PAX 65663,3. Naranja,19.70660892,-103.4641676,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
75429,PAX 75429,3. Naranja,19.70760892,-103.4631676,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
78522,PAX 78522,3. Naranja,19.70860892,-103.4621676,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
84828,PAX 84828,3. Naranja,19.70960892,-103.4611676,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
743,PAX 743,3. Naranja,20.71123608,-103.4543844,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
34709,PAX 34709,3. Naranja,20.64044808,-103.4519819,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
46625,PAX 46625,3. Naranja,20.63176927,-103.448884,SEP [2019],3Q 2019,Activo,MS Pago previo a último semestre
