id,nombre,concat,edo,mun,latitude,longitude,tipo
3638,BA EKT POZA RICA 2 R CORTINEZ,3638 - BA EKT POZA RICA 2 R CORTINEZ,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,20.525883,-97.464528,Banco Azteca
3654,ELEKTRA REMATE CENTENARIO,3654 - ELEKTRA REMATE CENTENARIO,Ciudad de México,Gustavo A. Madero,19.498878,-99.095456,Banco Azteca
3667,BA MEGA LOS REYES,3667 - BA MEGA LOS REYES,México,La Paz,19.354512,-98.97732,Banco Azteca
3697,El Peñón Viejo,3697 - El Peñón Viejo,Ciudad de México,Iztapalapa,19.374632,-99.016235,NETO
3698,Av. Texcoco,3698 - Av. Texcoco,México,La Paz,19.361984,-98.980218,NETO
3699,San Agustín,3699 - San Agustín,México,Chimalhuacán,19.388147,-98.961105,NETO
3700,Coatlinchán,3700 - Coatlinchán,México,Texcoco,19.448286,-98.873505,NETO
3702,Organización Popular,3702 - Organización Popular,México,Chimalhuacán,19.435751,-98.95795,NETO
3703,Ignacio Comonfort,3703 - Ignacio Comonfort,México,Valle de Chalco Solidaridad,19.290576,-98.921423,NETO
3704,San Vicente,3704 - San Vicente,México,Chicoloapan,19.419054,-98.89949,NETO
3705,Plutarco Elías Calles,3705 - Plutarco Elías Calles,México,Ixtapaluca,19.326197,-98.89826,NETO
3706,BA EKT ZIHUATANEJO 1,3706 - BA EKT ZIHUATANEJO 1,Guerrero,Zihuatanejo de Azueta,17.644311,-101.557006,Banco Azteca
3708,Temamatla,3708 - Temamatla,México,Temamatla,19.202999,-98.870322,NETO
3709,San Sebastián,3709 - San Sebastián,México,La Paz,19.381456,-98.953545,NETO
3710,Chicoloapan,3710 - Chicoloapan,México,Chicoloapan,19.416834,-98.90382,NETO
3711,Ruiz Cortinez,3711 - Ruiz Cortinez,México,Chalco,19.28197,-98.90984,NETO
3712,Poniente 15,3712 - Poniente 15,México,Valle de Chalco Solidaridad,19.308284,-98.951152,NETO
3713,San Francisco Acuautla,3713 - San Francisco Acuautla,México,Ixtapaluca,19.344305,-98.858635,NETO
3714,Miguel Manzano,3714 - Miguel Manzano,México,Valle de Chalco Solidaridad,19.293482,-98.953814,NETO
3715,Casino de la Selva,3715 - Casino de la Selva,México,Ixtapaluca,19.299078,-98.90707,NETO
3716,Santa Catarina,3716 - Santa Catarina,Ciudad de México,Tláhuac,19.312107,-98.96654,NETO
3717,San Felipe de Jesús 1,3717 - San Felipe de Jesús 1,Ciudad de México,Gustavo A. Madero,19.492114,-99.0743,NETO
3718,Ixtapaluca Centro,3718 - Ixtapaluca Centro,México,Ixtapaluca,19.313097,-98.883675,NETO
3719,Golondrinas,3719 - Golondrinas,México,Nezahualcóyotl,19.406694,-99.02187,NETO
3720,Cine Lago,3720 - Cine Lago,México,Nezahualcóyotl,19.399172,-99.029045,NETO
3723,Lourdes,3723 - Lourdes,México,Ecatepec de Morelos,19.528666,-99.04046,NETO
3724,Impulsora,3724 - Impulsora,México,Nezahualcóyotl,19.485334,-99.04797,NETO
3725,Nuevo León,3725 - Nuevo León,Ciudad de México,Xochimilco,19.262241,-99.101814,NETO
3727,Francisco Villa,3727 - Francisco Villa,México,Chicoloapan,19.39697,-98.93545,NETO
3728,Recursos Hidráulicos,3728 - Recursos Hidráulicos,México,Ecatepec de Morelos,19.638918,-99.05784,NETO
3729,La Escondida,3729 - La Escondida,México,Nezahualcóyotl,19.39106,-98.9952,NETO
3748,BA MEGA TIJUANA CENTRO,3748 - BA MEGA TIJUANA CENTRO,Baja California,Tijuana,32.533619,-117.041372,Banco Azteca
3751,BA MEGA TIJUANA LAS BRISAS,3751 - BA MEGA TIJUANA LAS BRISAS,Baja California,Tijuana,32.494598,-116.958483,Banco Azteca
3777,Soto y Gama,3777 - Soto y Gama,México,Valle de Chalco Solidaridad,19.307051,-98.941561,NETO
3789,DAZ HUAUTLA,3789 - DAZ HUAUTLA,Oaxaca,Huautla de Jiménez,18.127263,-96.837654,Banco Azteca
3793,BA MEGA TINACOS,3793 - BA MEGA TINACOS,Ciudad de México,Iztapalapa,19.344366,-99.032039,Banco Azteca
3794,Niños Héroes,3794 - Niños Héroes,México,Valle de Chalco Solidaridad,19.285015,-98.946945,NETO
3795,El Tesoro,3795 - El Tesoro,México,Tultitlán,19.597624,-99.16662,NETO
3796,Francisco I. Madero,3796 - Francisco I. Madero,México,Tultitlán,19.607778,-99.167768,NETO
3797,Chiconcuac,3797 - Chiconcuac,México,Chiconcuac,19.557352,-98.894022,NETO
3798,Insurgentes,3798 - Insurgentes,Ciudad de México,Iztapalapa,19.330571,-99.05269,NETO
3799,Martín Carrera,3799 - Martín Carrera,Ciudad de México,Gustavo A. Madero,19.489419,-99.103801,NETO
3800,Jacarandas,3800 - Jacarandas,Ciudad de México,Iztapalapa,19.350676,-99.051639,NETO
3801,Tultitlan Centro,3801 - Tultitlan Centro,México,Tultitlán,19.646496,-99.17075,NETO
3802,Bejucos,3802 - Bejucos,México,Ecatepec de Morelos,19.631815,-99.071915,NETO
3803,BA MEGA SALINA CRUZ,3803 - BA MEGA SALINA CRUZ,Oaxaca,Salina Cruz,16.176201,-95.193012,Banco Azteca
3804,Tocuila,3804 - Tocuila,México,Texcoco,19.52055,-98.90774,NETO
3805,Tejocote,3805 - Tejocote,México,Ecatepec de Morelos,19.61492,-99.077896,NETO
3808,Morelos,3808 - Morelos,Ciudad de México,Venustiano Carranza,19.43954,-99.11614,NETO
3810,Escuadrón 201,3810 - Escuadrón 201,Ciudad de México,Iztapalapa,19.361053,-99.11417,NETO
3811,Calle 3,3811 - Calle 3,Ciudad de México,Iztapalapa,19.319647,-99.05985,NETO
3812,Jardines de Morelos 1,3812 - Jardines de Morelos 1,México,Ecatepec de Morelos,19.602787,-98.991314,NETO
3814,Pelicanos,3814 - Pelicanos,México,Tultitlán,19.589696,-99.176382,NETO
3815,Xochimilco Morelos,3815 - Xochimilco Morelos,Ciudad de México,Xochimilco,19.258713,-99.10553,NETO
3817,Ejercito de Oriente,3817 - Ejercito de Oriente,Ciudad de México,Iztapalapa,19.37826,-99.03605,NETO
3818,Pradera,3818 - Pradera,México,Tultitlán,19.663145,-99.0721,NETO
3819,Ticoman,3819 - Ticoman,Ciudad de México,Gustavo A. Madero,19.515954,-99.131814,NETO
3820,La Conchita,3820 - La Conchita,Ciudad de México,Tláhuac,19.292845,-99.03626,NETO
3821,Cd. Cuauhtémoc,3821 - Cd. Cuauhtémoc,México,Ecatepec de Morelos,19.644364,-98.989111,NETO
3827,Acuitlapilco,3827 - Acuitlapilco,México,Chimalhuacán,19.429937,-98.93122,NETO
3828,Tulpetlac,3828 - Tulpetlac,México,Ecatepec de Morelos,19.569086,-99.050575,NETO
3829,BA MEGA CULIACAN 1 C MILITAR,3829 - BA MEGA CULIACAN 1 C MILITAR,Sinaloa,Culiacán,24.789313,-107.372109,Banco Azteca
3830,Jamaica,3830 - Jamaica,Ciudad de México,Venustiano Carranza,19.409977,-99.1243,NETO
3833,Calle 16,3833 - Calle 16,Ciudad de México,Gustavo A. Madero,19.518932,-99.1579,NETO
3834,Chalma,3834 - Chalma,México,Tlalnepantla de Baz,19.544924,-99.15589,NETO
3835,Caracoles,3835 - Caracoles,México,Tlalnepantla de Baz,19.533436,-99.09145,NETO
3836,Océano de las Tempestades,3836 - Océano de las Tempestades,Ciudad de México,Tláhuac,19.288437,-99.00442,NETO
3837,Santiago,3837 - Santiago,Ciudad de México,Iztacalco,19.390472,-99.12427,NETO
3838,Calle 12,3838 - Calle 12,México,La Paz,19.377733,-98.93322,NETO
3839,Canal del Norte,3839 - Canal del Norte,Ciudad de México,Venustiano Carranza,19.449501,-99.117744,NETO
3840,Manuel Doblado,3840 - Manuel Doblado,Ciudad de México,Cuauhtémoc,19.439458,-99.125153,NETO
3841,La Presa,3841 - La Presa,México,Tlalnepantla de Baz,19.536911,-99.11884,NETO
3842,Emiliano Zapata,3842 - Emiliano Zapata,México,La Paz,19.346373,-98.976977,NETO
3861,BA EKT AZTLAN,3861 - BA EKT AZTLAN,Nuevo León,Monterrey,25.755848,-100.367091,Banco Azteca
3871,BA EKT GENERAL ESCOBEDO NUEVO LEON,3871 - BA EKT GENERAL ESCOBEDO NUEVO LEON,Nuevo León,General Escobedo,25.800477,-100.313869,Banco Azteca
3874,BA EKT CADEREYTA,3874 - BA EKT CADEREYTA,Nuevo León,Cadereyta Jiménez,25.591628,-100.000813,Banco Azteca
3877,Salinas De Hidalgo,3877 - Salinas De Hidalgo,San Luis Potosí,Salinas,22.627765,-101.715515,NETO
3878,Amecameca Centro,3878 - Amecameca Centro,México,Amecameca,19.126999,-98.7681,NETO
3881,Solidaridad,3881 - Solidaridad,México,Tultitlán,19.609282,-99.150643,NETO
3887,BA EKT CONSTITUCION DE QUERETARO,3887 - BA EKT CONSTITUCION DE QUERETARO,Nuevo León,San Nicolás de los Garza,25.713961,-100.257815,Banco Azteca
3892,BA EKT MATAMOROS CONSTITUYENTES TAMAULIPAS,3892 - BA EKT MATAMOROS CONSTITUYENTES TAMAULIPAS,Tamaulipas,Matamoros,25.853388,-97.533963,Banco Azteca
3897,Santa Isabel Tola,3897 - Santa Isabel Tola,Ciudad de México,Gustavo A. Madero,19.497563,-99.115478,NETO
3898,Rosas Moreno,3898 - Rosas Moreno,Ciudad de México,Cuauhtémoc,19.441261,-99.160631,NETO
3900,Auris,3900 - Auris,México,Chicoloapan,19.409126,-98.91113,NETO
3901,Corregidora,3901 - Corregidora,México,Ixtapaluca,19.3105,-98.91921,NETO
3902,San Miguel Teotongo,3902 - San Miguel Teotongo,Ciudad de México,Iztapalapa,19.342257,-98.98931,NETO
3903,Santa María Aztahuacan,3903 - Santa María Aztahuacan,Ciudad de México,Iztapalapa,19.357389,-99.0224,NETO
3905,Floresta,3905 - Floresta,México,La Paz,19.364613,-98.98563,NETO
3906,Coatepec,3906 - Coatepec,México,Ixtapaluca,19.385916,-98.84631,NETO
3909,Pochutla,3909 - Pochutla,Oaxaca,San Pedro Pochutla,15.745375,-96.46683,NETO
3910,Tlahuac Centro,3910 - Tlahuac Centro,Ciudad de México,Tláhuac,19.27144,-99.00502,NETO
3933,Santa Rosa,3933 - Santa Rosa,México,Chicoloapan,19.406708,-98.90745,NETO
3934,Amecameca,3934 - Amecameca,México,Amecameca,19.126406,-98.76928,NETO
3935,Calle 1,3935 - Calle 1,Ciudad de México,Álvaro Obregón,19.383246,-99.217981,NETO
3937,Arbolada,3937 - Arbolada,México,Ixtapaluca,19.320734,-98.89845,NETO
3938,Reclusorio Sur,3938 - Reclusorio Sur,Ciudad de México,Xochimilco,19.241417,-99.12626,NETO
3939,Atenco,3939 - Atenco,México,Atenco,19.552368,-98.91424,NETO
3941,Fuego Nuevo,3941 - Fuego Nuevo,Ciudad de México,Iztapalapa,19.33226,-99.097084,NETO
3943,Justo Sierra,3943 - Justo Sierra,Ciudad de México,Iztapalapa,19.345442,-99.030075,NETO
3944,Huexotla,3944 - Huexotla,México,Texcoco,19.486042,-98.870316,NETO
3951,BA PRESTA PRENDA TLALPAN HUIPULCO,3951 - BA PRESTA PRENDA TLALPAN HUIPULCO,Ciudad de México,Tlalpan,19.290492,-99.130963,Banco Azteca
3957,BA PRESTA PRENDA ZAPOPAN STA MARGARITA MARINA,3957 - BA PRESTA PRENDA ZAPOPAN STA MARGARITA MARINA,Jalisco,Zapopan,20.732304,-103.419798,Banco Azteca
3959,BA PRESTA PRENDA GUERRERO ARCELIA,3959 - BA PRESTA PRENDA GUERRERO ARCELIA,Guerrero,Arcelia,18.315173,-100.283549,Banco Azteca
3960,BA PRESTA PRENDA ACAPULCO CONSTITUYENTES,3960 - BA PRESTA PRENDA ACAPULCO CONSTITUYENTES,Guerrero,Acapulco de Juárez,16.859749,-99.903896,Banco Azteca
3961,BA PRESTA PRENDA VERACRUZ ACAYUCAN,3961 - BA PRESTA PRENDA VERACRUZ ACAYUCAN,Veracruz de Ignacio de la Llave,Acayucan,17.955762,-94.919771,Banco Azteca
3968,BA EKT LINARES,3968 - BA EKT LINARES,Nuevo León,Linares,24.85808,-99.568364,Banco Azteca
3971,BA EKT LERDO JARDIN,3971 - BA EKT LERDO JARDIN,Durango,Lerdo,25.535885,-103.524144,Banco Azteca
3985,BA PRESTA PRENDA ALVARADO VERACRUZ,3985 - BA PRESTA PRENDA ALVARADO VERACRUZ,Veracruz de Ignacio de la Llave,Alvarado,18.766638,-95.760925,Banco Azteca
3997,BA EKT MONTEMORELOS,3997 - BA EKT MONTEMORELOS,Nuevo León,Montemorelos,25.189659,-99.839134,Banco Azteca
4000,BA EKT CHETUMAL LOPEZ MATEOS,4000 - BA EKT CHETUMAL LOPEZ MATEOS,Quintana Roo,Othón P. Blanco,18.514434,-88.288604,Banco Azteca
4003,BA EKT ELOY CAVAZOS,4003 - BA EKT ELOY CAVAZOS,Nuevo León,Guadalupe,25.655548,-100.215157,Banco Azteca
4015,BA PRESTA PRENDA PATRICIO TRUEBA CAMPECHE,4015 - BA PRESTA PRENDA PATRICIO TRUEBA CAMPECHE,Campeche,Campeche,19.829597,-90.535027,Banco Azteca
4030,BA PRESTA PRENDA JOSE AZUETA LA ANTIGUA,4030 - BA PRESTA PRENDA JOSE AZUETA LA ANTIGUA,Veracruz de Ignacio de la Llave,La Antigua,19.370005,-96.377147,Banco Azteca
4032,BA PRESTA PRENDA PLAZA ATIZAPAN,4032 - BA PRESTA PRENDA PLAZA ATIZAPAN,México,Atizapán de Zaragoza,19.570967,-99.253674,Banco Azteca
4076,BA EKT MICHOACAN PARACHO,4076 - BA EKT MICHOACAN PARACHO,Michoacán de Ocampo,Paracho,19.648134,-102.047481,Banco Azteca
4078,BA EKT ZAC CALERA VICTOR ROSALES,4078 - BA EKT ZAC CALERA VICTOR ROSALES,Zacatecas,Calera,22.949825,-102.703359,Banco Azteca
4080,BA MEGA SALTILLO ALLENDE,4080 - BA MEGA SALTILLO ALLENDE,Coahuila de Zaragoza,Saltillo,25.424088,-101.000656,Banco Azteca
4081,BA EKT AGS CALVILLO INDEPENDENCIA,4081 - BA EKT AGS CALVILLO INDEPENDENCIA,Aguascalientes,Calvillo,21.846528,-102.720163,Banco Azteca
4093,BA EKT SABINAS HIDALGO N L,4093 - BA EKT SABINAS HIDALGO N L,Nuevo León,Sabinas Hidalgo,26.506494,-100.175372,Banco Azteca
4097,BA PRESTA PRENDA PARAISO 1,4097 - BA PRESTA PRENDA PARAISO 1,Tabasco,Paraíso,18.399927,-93.211123,Banco Azteca
4098,BA EKT TEPOTZOTLAN,4098 - BA EKT TEPOTZOTLAN,México,Tepotzotlán,19.717741,-99.223448,Banco Azteca
4103,BA EKT TAMPICO 1,4103 - BA EKT TAMPICO 1,Tamaulipas,Tampico,22.215767,-97.854459,Banco Azteca
4116,BA EKT SABINAS COAHUILA,4116 - BA EKT SABINAS COAHUILA,Coahuila de Zaragoza,Sabinas,27.854339,-101.125621,Banco Azteca
4132,BA EKT VALLE VERDE,4132 - BA EKT VALLE VERDE,Nuevo León,Monterrey,25.726876,-100.366922,Banco Azteca
4155,BA EKT GTO SAN JOSE ITURBIDE,4155 - BA EKT GTO SAN JOSE ITURBIDE,Guanajuato,San José Iturbide,20.997843,-100.386032,Banco Azteca
4156,BA EKT GUANAJUATO JERECUARO,4156 - BA EKT GUANAJUATO JERECUARO,Guanajuato,Jerécuaro,20.15282,-100.51071,Banco Azteca
4157,BA EKT Q ROO COZUMEL CALLE ONCE,4157 - BA EKT Q ROO COZUMEL CALLE ONCE,Quintana Roo,Cozumel,20.503779,-86.956188,Banco Azteca
4158,BA EKT CHIAPAS OCOZOCUAUTLA,4158 - BA EKT CHIAPAS OCOZOCUAUTLA,Chiapas,Ocozocoautla de Espinosa,16.762083,-93.374443,Banco Azteca
4167,BA EKT JALISCO SAN MIGUEL EL ALTO,4167 - BA EKT JALISCO SAN MIGUEL EL ALTO,Jalisco,San Miguel el Alto,21.029799,-102.402548,Banco Azteca
4171,BA EKT JALISCO TEOCALTICHE,4171 - BA EKT JALISCO TEOCALTICHE,Jalisco,Teocaltiche,21.438009,-102.575449,Banco Azteca
4174,BA EKT CHIAPAS MAPASTEPEC,4174 - BA EKT CHIAPAS MAPASTEPEC,Chiapas,Mapastepec,15.435257,-92.900257,Banco Azteca
4177,BA EKT VERACRUZ TEZONAPA,4177 - BA EKT VERACRUZ TEZONAPA,Veracruz de Ignacio de la Llave,Tezonapa,18.603247,-96.687284,Banco Azteca
4178,BA EKT SINALOA ESCUINAPA CENTRO,4178 - BA EKT SINALOA ESCUINAPA CENTRO,Sinaloa,Escuinapa,22.834667,-105.777183,Banco Azteca
4181,BA EKT COAHUILA RAMOS PLAZA BELLA,4181 - BA EKT COAHUILA RAMOS PLAZA BELLA,Coahuila de Zaragoza,Ramos Arizpe,25.548429,-100.943634,Banco Azteca
4182,BA EKT SINALOA ANGOSTURA 16 DE SEP,4182 - BA EKT SINALOA ANGOSTURA 16 DE SEP,Sinaloa,Angostura,25.364894,-108.159838,Banco Azteca
4183,BA EKT SANTIAGO QUERETARO SANTA R,4183 - BA EKT SANTIAGO QUERETARO SANTA R,Querétaro,Querétaro,20.745077,-100.446812,Banco Azteca
4189,BA EKT PUEBLA AMOZOC SANTO ANGEL,4189 - BA EKT PUEBLA AMOZOC SANTO ANGEL,Puebla,Amozoc,19.041811,-98.044595,Banco Azteca
4196,BA EKT MICHOACAN JACONA DE PLANCARTE,4196 - BA EKT MICHOACAN JACONA DE PLANCARTE,Michoacán de Ocampo,Jacona,19.955795,-102.305182,Banco Azteca
4197,BA EKT JALISCO TLAJOMULCO DE ZUÑIGA,4197 - BA EKT JALISCO TLAJOMULCO DE ZUÑIGA,Jalisco,Tlajomulco de Zúñiga,20.528879,-103.377439,Banco Azteca
4198,BA EKT PLAZA SENDERO,4198 - BA EKT PLAZA SENDERO,Guerrero,Acapulco de Juárez,16.834092,-99.812201,Banco Azteca
4199,BA EKT VERACRUZ PIEDRAS NEGRAS,4199 - BA EKT VERACRUZ PIEDRAS NEGRAS,Veracruz de Ignacio de la Llave,Tlalixcoyan,18.769634,-96.169042,Banco Azteca
4213,BA EKT TORREON HIDALGO,4213 - BA EKT TORREON HIDALGO,Coahuila de Zaragoza,Torreón,25.536309,-103.465283,Banco Azteca
4215,BA EKT NL CIENEGA DE FLORES,4215 - BA EKT NL CIENEGA DE FLORES,Nuevo León,Ciénega de Flores,25.954658,-100.166175,Banco Azteca
4217,BA EKT Q ROO ISLA MUJERES,4217 - BA EKT Q ROO ISLA MUJERES,Quintana Roo,Isla Mujeres,21.258269,-86.748575,Banco Azteca
4221,BA EKT JALISCO EL SALTO CENTRO,4221 - BA EKT JALISCO EL SALTO CENTRO,Jalisco,El Salto,20.5183,-103.178944,Banco Azteca
4226,BA EKT PUTLA,4226 - BA EKT PUTLA,Oaxaca,Putla Villa de Guerrero,17.023965,-97.927854,Banco Azteca
4229,BA EKT MOR CUERNAVACA DOMINGO DIEZ CONV 582526,4229 - BA EKT MOR CUERNAVACA DOMINGO DIEZ CONV 582526,Morelos,Cuernavaca,18.955784,-99.236548,Banco Azteca
4239,BA MEGA MATIAS ROMERO,4239 - BA MEGA MATIAS ROMERO,Oaxaca,Matías Romero Avendaño,16.877651,-95.03915,Banco Azteca
4242,BA MEGA PACHUCA 3 INDEPENDENCIA,4242 - BA MEGA PACHUCA 3 INDEPENDENCIA,Hidalgo,Pachuca de Soto,20.127785,-98.732172,Banco Azteca
4284,BA MEGA GUADALUPE EXPO,4284 - BA MEGA GUADALUPE EXPO,Nuevo León,Guadalupe,25.680105,-100.25319,Banco Azteca
4289,BA EKT SINALOA EL ROSARIO,4289 - BA EKT SINALOA EL ROSARIO,Sinaloa,Rosario,22.987282,-105.855674,Banco Azteca
4290,BA EKT JALISCO CHAPALA,4290 - BA EKT JALISCO CHAPALA,Jalisco,Chapala,20.290478,-103.192718,Banco Azteca
4293,BA EKT TAMPICO MANTE,4293 - BA EKT TAMPICO MANTE,Tamaulipas,Tampico,22.307733,-97.881644,Banco Azteca
4294,BA EKT JALISCO TONALA SAN GASPAR,4294 - BA EKT JALISCO TONALA SAN GASPAR,Jalisco,Tonalá,20.678652,-103.267561,Banco Azteca
4295,BA EKT JALISCO TLAQUEPAQUE LAS PINTAS,4295 - BA EKT JALISCO TLAQUEPAQUE LAS PINTAS,Jalisco,San Pedro Tlaquepaque,20.580152,-103.331359,Banco Azteca
4297,BA MEGA AZTLAN,4297 - BA MEGA AZTLAN,Nuevo León,Monterrey,25.726284,-100.34372,Banco Azteca
4307,BA EKT CD VALLES,4307 - BA EKT CD VALLES,San Luis Potosí,Ciudad Valles,21.985504,-99.016911,Banco Azteca
4310,BA EKT TORREON INDEPENDENCIA,4310 - BA EKT TORREON INDEPENDENCIA,Coahuila de Zaragoza,Torreón,25.544783,-103.454618,Banco Azteca
4323,BA EKT SANTA LUCIA,4323 - BA EKT SANTA LUCIA,Ciudad de México,Álvaro Obregón,19.366977,-99.233117,Banco Azteca
4336,BA MEGA TLAHUAC,4336 - BA MEGA TLAHUAC,Ciudad de México,Iztapalapa,19.315742,-99.071947,Banco Azteca
4338,BA EKT SAN PABLO AUTOPAN,4338 - BA EKT SAN PABLO AUTOPAN,México,Toluca,19.352963,-99.643147,Banco Azteca
4349,BA EKT ANAHUAC MEX TACUBA,4349 - BA EKT ANAHUAC MEX TACUBA,Ciudad de México,Miguel Hidalgo,19.444451,-99.167559,Banco Azteca
4352,BA EKT GOMEZ PALACIO,4352 - BA EKT GOMEZ PALACIO,Durango,Gómez Palacio,25.567724,-103.500216,Banco Azteca
4373,DAZ MAGDALENA GDL,4373 - DAZ MAGDALENA GDL,Jalisco,Magdalena,20.909096,-103.980799,Banco Azteca
4378,BA MEGA VILLA NICOLAS ROMERO 2,4378 - BA MEGA VILLA NICOLAS ROMERO 2,México,Nicolás Romero,19.622157,-99.315991,Banco Azteca
4397,DAZ VILLAGRAN,4397 - DAZ VILLAGRAN,Guanajuato,Villagrán,20.511061,-100.996663,Banco Azteca
4403,Axochiapan,4403 - Axochiapan,Morelos,Axochiapan,18.503545,-98.752193,NETO
4406,Obregon,4406 - Obregon,Guanajuato,León,21.130505,-101.683213,NETO
4407,DAZ POLIFORUM,4407 - DAZ POLIFORUM,Chiapas,Tuxtla Gutiérrez,16.748659,-93.080618,Banco Azteca
4409,Zacatelco,4409 - Zacatelco,Tlaxcala,Zacatelco,19.215807,-98.240905,NETO
4412,BA EKT EL SEMINARIO TOLUCA,4412 - BA EKT EL SEMINARIO TOLUCA,México,Toluca,19.266381,-99.673408,Banco Azteca
4417,BA EKT GUAMUCHIL,4417 - BA EKT GUAMUCHIL,Sinaloa,Salvador Alvarado,25.46192,-108.082317,Banco Azteca
4419,DAZ VIVEROS DEL VALLE,4419 - DAZ VIVEROS DEL VALLE,Jalisco,Zapopan,20.747647,-103.444011,Banco Azteca
4420,BA EKT GUASAVE 2 ZARAGOZA,4420 - BA EKT GUASAVE 2 ZARAGOZA,Sinaloa,Guasave,25.561686,-108.460746,Banco Azteca
4421,BA EKT RECURSOS HIDRULICOS ECATEPEC,4421 - BA EKT RECURSOS HIDRULICOS ECATEPEC,México,Ecatepec de Morelos,19.63076,-99.052548,Banco Azteca
4422,Tamuin,4422 - Tamuin,San Luis Potosí,Tamuín,22.003876,-98.776374,NETO
4423,BA EKT EL SALTO JALISCO,4423 - BA EKT EL SALTO JALISCO,Jalisco,El Salto,20.560591,-103.284539,Banco Azteca
4425,Ciudad Valles,4425 - Ciudad Valles,San Luis Potosí,Ciudad Valles,21.983963,-99.016014,NETO
4426,DAZ LOMAS ATEQUIZA,4426 - DAZ LOMAS ATEQUIZA,Jalisco,Chapala,20.394208,-103.135191,Banco Azteca
4428,Santa Maria Del Rio,4428 - Santa Maria Del Rio,San Luis Potosí,Santa María del Río,21.800513,-100.738608,NETO
4430,DAZ MEZQUITERA,4430 - DAZ MEZQUITERA,Jalisco,San Pedro Tlaquepaque,20.606945,-103.376732,Banco Azteca
4431,Camino San Juan,4431 - Camino San Juan,Ciudad de México,Gustavo A. Madero,19.474109,-99.085047,NETO
4432,Canal De Garay,4432 - Canal De Garay,Ciudad de México,Iztapalapa,19.338063,-99.065181,NETO
4433,BA EKT TEPIC 2 ALLENDE,4433 - BA EKT TEPIC 2 ALLENDE,Nayarit,Tepic,21.508754,-104.893509,Banco Azteca
4435,Sur 20,4435 - Sur 20,Ciudad de México,Iztacalco,19.390253,-99.06134,NETO
4437,Santiago Puente Rojo,4437 - Santiago Puente Rojo,México,Valle de Chalco Solidaridad,19.303509,-98.93835,NETO
4439,BA PRESTA PRENDA HERMOSILLO BLVD SOLIDARIDAD,4439 - BA PRESTA PRENDA HERMOSILLO BLVD SOLIDARIDAD,Sonora,Hermosillo,29.117169,-110.992153,Banco Azteca
4442,BAZ CAPTA PASEO DE LAS PALMAS,4442 - BAZ CAPTA PASEO DE LAS PALMAS,Ciudad de México,Miguel Hidalgo,19.42976,-99.210702,Banco Azteca
4448,BA EKT TIJUANA CORREDOR 2000,4448 - BA EKT TIJUANA CORREDOR 2000,Baja California,Tijuana,32.492602,-116.852164,Banco Azteca
4449,BA EKT PUEBLO NUEVO APODACA NL,4449 - BA EKT PUEBLO NUEVO APODACA NL,Nuevo León,Apodaca,25.758573,-100.172425,Banco Azteca
4450,BA EKT CHICOLOAPAN BENITO JUAREZ,4450 - BA EKT CHICOLOAPAN BENITO JUAREZ,México,Chicoloapan,19.416434,-98.912373,Banco Azteca
4451,BA EKT SORIANA COLOSIO NL,4451 - BA EKT SORIANA COLOSIO NL,Nuevo León,Santa Catarina,25.690645,-100.45528,Banco Azteca
4452,BA EKT LAS FUENTES BC,4452 - BA EKT LAS FUENTES BC,Baja California,Tijuana,32.465062,-116.864614,Banco Azteca
4457,Chalco Centro,4457 - Chalco Centro,México,Chalco,19.259476,-98.89896,NETO
4460,BA EKT CUAUTLALPAN CHALCO,4460 - BA EKT CUAUTLALPAN CHALCO,México,Chalco,19.265312,-98.85567,Banco Azteca
4461,BA EKT SANTA TERESITA GDL,4461 - BA EKT SANTA TERESITA GDL,Jalisco,Guadalajara,20.682319,-103.367654,Banco Azteca
4465,BA EKT TLAJOMULCO DE ZUÑIGA JALISCO,4465 - BA EKT TLAJOMULCO DE ZUÑIGA JALISCO,Jalisco,Tlajomulco de Zúñiga,20.473837,-103.442353,Banco Azteca
4466,BA EKT SAN PEDRITO TLAQUEPAQUE,4466 - BA EKT SAN PEDRITO TLAQUEPAQUE,Jalisco,San Pedro Tlaquepaque,20.609262,-103.286133,Banco Azteca
4467,Mariano Matamoros,4467 - Mariano Matamoros,Ciudad de México,Tlalpan,19.218477,-99.20446,NETO
4470,San Miguel Ajusco,4470 - San Miguel Ajusco,Ciudad de México,Tlalpan,19.224642,-99.20079,NETO
4471,Granjas,4471 - Granjas,México,Ecatepec de Morelos,19.64977,-99.06411,NETO
4472,Guadalupe Victoria,4472 - Guadalupe Victoria,México,Ecatepec de Morelos,19.627544,-99.06437,NETO
4473,San Andrés,4473 - San Andrés,México,Ecatepec de Morelos,19.568182,-99.09149,NETO
4475,BA MEGA TORREON,4475 - BA MEGA TORREON,Coahuila de Zaragoza,Torreón,25.538268,-103.458634,Banco Azteca
4480,Benjamin Hill,4480 - Benjamin Hill,México,Ecatepec de Morelos,19.622557,-99.063225,NETO
4487,Moctezuma,4487 - Moctezuma,Ciudad de México,Venustiano Carranza,19.43677,-99.09623,NETO
4488,BA MEGA SLP HIMNO NACIONAL,4488 - BA MEGA SLP HIMNO NACIONAL,San Luis Potosí,San Luis Potosí,22.134988,-100.980133,Banco Azteca
